codPostalOcurrencia,año,mes,cant_codpostal
08308000,2022.0,3,5
08308000,2022.0,4,2
08308000,2022.0,5,3
08308000,2022.0,6,2
08308000,2022.0,8,3
08308000,2022.0,9,4
08308000,2022.0,11,2
08308000,2023.0,1,4
08308000,2023.0,2,4
08308000,2023.0,3,5
08309000,2022.0,1,20
08309000,2022.0,2,32
08309000,2022.0,3,45
08309000,2022.0,4,23
08309000,2022.0,5,23
08309000,2022.0,6,22
08309000,2022.0,7,28
08309000,2022.0,8,23
08309000,2022.0,9,18
08309000,2022.0,10,17
08309000,2022.0,11,24
08309000,2022.0,12,19
08309000,2023.0,1,9
08309000,2023.0,2,22
08309000,2023.0,3,35
08309000,2023.0,4,6
08311000,2022.0,1,1
08311000,2022.0,2,2
08311000,2022.0,3,1
08311000,2022.0,7,2
08311000,2022.0,8,1
08311000,2023.0,2,1
08311000,2023.0,3,2
08313000,2022.0,1,1
08313000,2022.0,2,2
08313000,2022.0,3,5
08313000,2022.0,5,2
08313000,2022.0,6,4
08313000,2022.0,7,2
08313000,2022.0,9,1
08313000,2022.0,10,5
08313000,2022.0,11,2
08313000,2023.0,1,3
08313000,2023.0,2,2
08313000,2023.0,3,2
08315000,2022.0,1,1
08315000,2022.0,4,1
08315000,2022.0,5,1
08315000,2022.0,12,2
08315000,2023.0,1,2
08316000,2022.0,1,16
08316000,2022.0,2,7
08316000,2022.0,3,17
08316000,2022.0,4,13
08316000,2022.0,5,13
08316000,2022.0,6,14
08316000,2022.0,7,17
08316000,2022.0,8,15
08316000,2022.0,9,11
08316000,2022.0,10,11
08316000,2022.0,11,16
08316000,2022.0,12,12
08316000,2023.0,1,17
08316000,2023.0,2,7
08316000,2023.0,3,17
08316000,2023.0,4,10
08318000,2022.0,1,1
08318000,2022.0,2,2
08318000,2022.0,3,6
08318000,2022.0,4,6
08318000,2022.0,5,12
08318000,2022.0,6,7
08318000,2022.0,7,5
08318000,2022.0,8,6
08318000,2022.0,9,11
08318000,2022.0,10,10
08318000,2022.0,11,9
08318000,2022.0,12,3
08318000,2023.0,1,7
08318000,2023.0,2,2
08318000,2023.0,3,10
08318000,2023.0,4,1
08319000,2022.0,1,10
08319000,2022.0,2,12
08319000,2022.0,3,13
08319000,2022.0,4,9
08319000,2022.0,5,20
08319000,2022.0,6,12
08319000,2022.0,7,4
08319000,2022.0,8,10
08319000,2022.0,9,10
08319000,2022.0,10,13
08319000,2022.0,11,11
08319000,2022.0,12,6
08319000,2023.0,1,6
08319000,2023.0,2,10
08319000,2023.0,3,9
08319000,2023.0,4,4
08322000,2022.0,1,11
08322000,2022.0,2,2
08322000,2022.0,3,13
08322000,2022.0,4,9
08322000,2022.0,5,16
08322000,2022.0,6,9
08322000,2022.0,7,8
08322000,2022.0,8,7
08322000,2022.0,9,7
08322000,2022.0,10,8
08322000,2022.0,11,7
08322000,2022.0,12,4
08322000,2023.0,1,4
08322000,2023.0,2,5
08322000,2023.0,3,6
08322000,2023.0,4,2
08324000,2022.0,1,242
08324000,2022.0,2,103
08324000,2022.0,3,105
08324000,2022.0,4,93
08324000,2022.0,5,128
08324000,2022.0,6,140
08324000,2022.0,7,94
08324000,2022.0,8,143
08324000,2022.0,9,157
08324000,2022.0,10,128
08324000,2022.0,11,136
08324000,2022.0,12,117
08324000,2023.0,1,108
08324000,2023.0,2,119
08324000,2023.0,3,116
08324000,2023.0,4,52
08326000,2022.0,1,55
08326000,2022.0,2,38
08326000,2022.0,3,28
08326000,2022.0,4,29
08326000,2022.0,5,14
08326000,2022.0,6,24
08326000,2022.0,7,23
08326000,2022.0,8,15
08326000,2022.0,9,19
08326000,2022.0,10,21
08326000,2022.0,11,19
08326000,2022.0,12,9
08326000,2023.0,1,28
08326000,2023.0,2,62
08326000,2023.0,3,32
08326000,2023.0,4,10
08328000,2022.0,1,74
08328000,2022.0,2,58
08328000,2022.0,3,50
08328000,2022.0,4,39
08328000,2022.0,5,41
08328000,2022.0,6,37
08328000,2022.0,7,49
08328000,2022.0,8,37
08328000,2022.0,9,20
08328000,2022.0,10,37
08328000,2022.0,11,35
08328000,2022.0,12,37
08328000,2023.0,1,32
08328000,2023.0,2,41
08328000,2023.0,3,35
08328000,2023.0,4,15
08332000,2022.0,1,197
08332000,2022.0,2,85
08332000,2022.0,3,120
08332000,2022.0,4,112
08332000,2022.0,5,125
08332000,2022.0,6,104
08332000,2022.0,7,90
08332000,2022.0,8,124
08332000,2022.0,9,134
08332000,2022.0,10,107
08332000,2022.0,11,123
08332000,2022.0,12,97
08332000,2023.0,1,96
08332000,2023.0,2,113
08332000,2023.0,3,109
08332000,2023.0,4,33
08333000,2022.0,1,1
08333000,2022.0,2,1
08333000,2022.0,3,1
08333000,2022.0,4,2
08333000,2022.0,5,1
08333000,2022.0,7,1
08333000,2022.0,8,3
08333000,2022.0,10,1
08333000,2022.0,12,3
08334000,2022.0,1,34
08334000,2022.0,2,14
08334000,2022.0,3,7
08334000,2022.0,4,8
08334000,2022.0,5,11
08334000,2022.0,6,6
08334000,2022.0,7,6
08334000,2022.0,8,2
08334000,2022.0,9,13
08334000,2022.0,10,9
08334000,2022.0,11,3
08334000,2022.0,12,8
08334000,2023.0,1,13
08334000,2023.0,2,12
08334000,2023.0,3,17
08334000,2023.0,4,5
08336000,2022.0,1,55
08336000,2022.0,2,92
08336000,2022.0,3,69
08336000,2022.0,4,51
08336000,2022.0,5,56
08336000,2022.0,6,66
08336000,2022.0,7,40
08336000,2022.0,8,60
08336000,2022.0,9,56
08336000,2022.0,10,45
08336000,2022.0,11,44
08336000,2022.0,12,38
08336000,2023.0,1,70
08336000,2023.0,2,87
08336000,2023.0,3,85
08336000,2023.0,4,31
08340000,2022.0,1,11
08340000,2022.0,2,7
08340000,2022.0,3,10
08340000,2022.0,4,10
08340000,2022.0,5,21
08340000,2022.0,6,15
08340000,2022.0,7,5
08340000,2022.0,8,11
08340000,2022.0,9,19
08340000,2022.0,10,12
08340000,2022.0,11,21
08340000,2022.0,12,12
08340000,2023.0,1,11
08340000,2023.0,2,13
08340000,2023.0,3,48
08340000,2023.0,4,6
08341000,2022.0,1,12
08341000,2022.0,3,2
08341000,2022.0,4,1
08341000,2022.0,5,1
08341000,2022.0,6,1
08341000,2022.0,7,2
08341000,2022.0,9,3
08341000,2022.0,12,1
08345000,2022.0,1,11
08345000,2022.0,2,4
08345000,2022.0,3,5
08345000,2022.0,4,1
08345000,2022.0,5,4
08345000,2022.0,6,8
08345000,2022.0,7,6
08345000,2022.0,8,6
08345000,2022.0,9,6
08345000,2022.0,10,1
08345000,2022.0,11,4
08345000,2022.0,12,4
08345000,2023.0,1,4
08345000,2023.0,2,4
08345000,2023.0,3,10
08345000,2023.0,4,2
08347000,2022.0,3,2
08347000,2022.0,5,1
08347000,2022.0,6,4
08347000,2022.0,7,4
08347000,2022.0,8,3
08347000,2022.0,9,4
08347000,2022.0,10,3
08347000,2022.0,11,1
08347000,2023.0,2,2
08347000,2023.0,4,2
08349000,2022.0,2,1
08349000,2022.0,3,3
08349000,2022.0,4,1
08349000,2022.0,5,3
08349000,2022.0,6,1
08349000,2022.0,8,1
08349000,2022.0,9,2
08349000,2022.0,10,4
08349000,2022.0,11,1
08349000,2022.0,12,2
08349000,2023.0,1,1
08349000,2023.0,4,1
08351000,2022.0,7,1
08351000,2022.0,9,3
08353000,2022.0,1,20
08353000,2022.0,2,10
08353000,2022.0,3,8
08353000,2022.0,4,11
08353000,2022.0,5,22
08353000,2022.0,6,11
08353000,2022.0,7,9
08353000,2022.0,8,7
08353000,2022.0,9,13
08353000,2022.0,10,8
08353000,2022.0,11,20
08353000,2022.0,12,7
08353000,2023.0,1,7
08353000,2023.0,2,8
08353000,2023.0,3,21
08353000,2023.0,4,5
08360000,2022.0,1,48
08360000,2022.0,2,15
08360000,2022.0,3,6
08360000,2022.0,4,9
08360000,2022.0,5,10
08360000,2022.0,6,12
08360000,2022.0,7,11
08360000,2022.0,8,7
08360000,2022.0,9,18
08360000,2022.0,10,12
08360000,2022.0,11,13
08360000,2022.0,12,4
08360000,2023.0,1,4
08360000,2023.0,2,7
08360000,2023.0,3,10
08360000,2023.0,4,3
08361000,2022.0,1,10
08361000,2022.0,2,7
08361000,2022.0,3,6
08361000,2022.0,4,1
08361000,2022.0,5,4
08361000,2022.0,6,1
08361000,2022.0,8,5
08361000,2022.0,9,2
08361000,2022.0,10,1
08361000,2022.0,11,3
08361000,2022.0,12,6
08361000,2023.0,1,2
08361000,2023.0,2,2
08361000,2023.0,3,5
08363000,2022.0,1,38
08363000,2022.0,2,12
08363000,2022.0,3,13
08363000,2022.0,4,9
08363000,2022.0,5,9
08363000,2022.0,6,7
08363000,2022.0,7,7
08363000,2022.0,8,2
08363000,2022.0,9,6
08363000,2022.0,10,9
08363000,2022.0,11,6
08363000,2022.0,12,3
08363000,2023.0,1,6
08363000,2023.0,2,6
08363000,2023.0,3,9
08363000,2023.0,4,5
08364000,2022.0,1,26
08364000,2022.0,2,31
08364000,2022.0,3,17
08364000,2022.0,4,21
08364000,2022.0,5,12
08364000,2022.0,6,16
08364000,2022.0,7,18
08364000,2022.0,8,21
08364000,2022.0,9,15
08364000,2022.0,10,13
08364000,2022.0,11,20
08364000,2022.0,12,12
08364000,2023.0,1,18
08364000,2023.0,2,23
08364000,2023.0,3,23
08364000,2023.0,4,7
08370000,2022.0,1,39
08370000,2022.0,2,27
08370000,2022.0,3,22
08370000,2022.0,4,26
08370000,2022.0,5,31
08370000,2022.0,6,22
08370000,2022.0,7,28
08370000,2022.0,8,37
08370000,2022.0,9,29
08370000,2022.0,10,24
08370000,2022.0,11,23
08370000,2022.0,12,14
08370000,2023.0,1,21
08370000,2023.0,2,36
08370000,2023.0,3,27
08370000,2023.0,4,8
08371000,2022.0,1,2
08371000,2022.0,2,3
08371000,2022.0,3,7
08371000,2022.0,4,10
08371000,2022.0,5,8
08371000,2022.0,6,13
08371000,2022.0,7,10
08371000,2022.0,8,8
08371000,2022.0,9,13
08371000,2022.0,10,3
08371000,2022.0,11,6
08371000,2022.0,12,8
08371000,2023.0,1,8
08371000,2023.0,2,5
08371000,2023.0,3,11
08371000,2023.0,4,2
08373000,2022.0,4,1
08373000,2022.0,9,1
08400000,2022.0,1,246
08400000,2022.0,2,119
08400000,2022.0,3,105
08400000,2022.0,4,106
08400000,2022.0,5,117
08400000,2022.0,6,100
08400000,2022.0,7,155
08400000,2022.0,8,137
08400000,2022.0,9,124
08400000,2022.0,10,109
08400000,2022.0,11,126
08400000,2022.0,12,96
08400000,2023.0,1,90
08400000,2023.0,2,116
08400000,2023.0,3,121
08400000,2023.0,4,51
08401000,2022.0,7,2
08401000,2022.0,10,4
08401000,2022.0,11,1
08401000,2023.0,4,2
08402000,2022.0,1,12
08402000,2022.0,3,1
08402000,2022.0,4,1
08402000,2022.0,6,1
08402000,2022.0,7,3
08402000,2022.0,8,1
08402000,2022.0,9,2
08402000,2022.0,10,3
08402000,2022.0,11,3
08402000,2022.0,12,1
08402000,2023.0,1,2
08402000,2023.0,3,4
08403000,2022.0,8,2
08407000,2022.0,1,5
08407000,2022.0,2,1
08407000,2022.0,3,7
08407000,2022.0,4,4
08407000,2022.0,5,2
08407000,2022.0,6,10
08407000,2022.0,7,5
08407000,2022.0,8,4
08407000,2022.0,9,4
08407000,2022.0,10,4
08407000,2022.0,11,2
08407000,2022.0,12,4
08407000,2023.0,1,5
08407000,2023.0,2,4
08407000,2023.0,3,5
08407000,2023.0,4,2
08409000,2022.0,11,1
08412000,2022.0,1,2
08412000,2022.0,2,2
08412000,2022.0,6,1
08412000,2022.0,7,1
08412000,2022.0,8,2
08412000,2022.0,9,3
08412000,2022.0,10,2
08412000,2022.0,11,2
08412000,2022.0,12,1
08412000,2023.0,1,2
08412000,2023.0,3,1
08415000,2022.0,5,1
08415000,2022.0,9,1
08415000,2022.0,10,1
08415000,2023.0,2,1
08415000,2023.0,3,1
08415000,2023.0,4,1
08416000,2022.0,1,1
08416000,2022.0,6,2
08416000,2022.0,8,3
08416000,2022.0,10,2
08416000,2023.0,4,2
08417000,2022.0,1,1
08417000,2022.0,6,1
08418000,2022.0,1,24
08418000,2022.0,2,1
08418000,2022.0,4,3
08418000,2022.0,5,1
08418000,2022.0,6,5
08418000,2022.0,7,5
08418000,2022.0,8,4
08418000,2022.0,9,5
08418000,2022.0,10,1
08418000,2022.0,11,3
08418000,2022.0,12,1
08418000,2023.0,2,1
08418000,2023.0,3,3
08418000,2023.0,4,1
08422000,2022.0,1,27
08422000,2022.0,2,1
08422000,2022.0,3,2
08422000,2022.0,4,3
08422000,2022.0,5,1
08422000,2022.0,6,2
08422000,2022.0,7,2
08422000,2022.0,8,1
08422000,2022.0,9,4
08422000,2022.0,10,1
08422000,2023.0,3,1
08422000,2023.0,4,1
08424000,2022.0,1,16
08424000,2022.0,2,2
08424000,2022.0,3,1
08424000,2022.0,4,3
08424000,2022.0,5,2
08424000,2022.0,6,2
08424000,2022.0,7,3
08424000,2022.0,8,6
08424000,2022.0,9,1
08424000,2022.0,10,4
08424000,2022.0,11,1
08424000,2023.0,2,3
08424000,2023.0,3,3
08424000,2023.0,4,1
08430000,2022.0,1,77
08430000,2022.0,2,9
08430000,2022.0,3,4
08430000,2022.0,4,7
08430000,2022.0,5,15
08430000,2022.0,6,10
08430000,2022.0,7,7
08430000,2022.0,8,15
08430000,2022.0,9,12
08430000,2022.0,10,14
08430000,2022.0,11,12
08430000,2022.0,12,6
08430000,2023.0,1,12
08430000,2023.0,2,9
08430000,2023.0,3,14
08431000,2022.0,1,10
08431000,2022.0,2,1
08431000,2022.0,3,1
08431000,2022.0,5,3
08431000,2022.0,6,2
08431000,2022.0,7,1
08431000,2022.0,8,1
08431000,2022.0,9,2
08431000,2022.0,10,2
08431000,2022.0,12,1
08431000,2023.0,1,1
08500000,2022.0,1,180
08500000,2022.0,2,79
08500000,2022.0,3,68
08500000,2022.0,4,77
08500000,2022.0,5,93
08500000,2022.0,6,105
08500000,2022.0,7,83
08500000,2022.0,8,98
08500000,2022.0,9,89
08500000,2022.0,10,83
08500000,2022.0,11,70
08500000,2022.0,12,77
08500000,2023.0,1,89
08500000,2023.0,2,72
08500000,2023.0,3,94
08500000,2023.0,4,30
08501000,2022.0,2,1
08501000,2022.0,3,1
08501000,2022.0,5,1
08501000,2022.0,6,13
08501000,2022.0,9,1
08501000,2022.0,10,2
08501000,2022.0,11,4
08501000,2022.0,12,1
08501000,2023.0,1,5
08501000,2023.0,2,1
08501000,2023.0,3,1
08501000,2023.0,4,1
08503000,2022.0,1,11
08503000,2022.0,3,1
08503000,2022.0,4,3
08503000,2022.0,5,3
08503000,2022.0,6,1
08503000,2022.0,7,2
08503000,2022.0,8,3
08503000,2022.0,9,4
08503000,2022.0,10,2
08503000,2022.0,11,2
08503000,2022.0,12,1
08503000,2023.0,1,2
08503000,2023.0,2,2
08503000,2023.0,3,1
08503000,2023.0,4,2
08504000,2022.0,1,17
08504000,2022.0,2,12
08504000,2022.0,3,16
08504000,2022.0,4,12
08504000,2022.0,5,28
08504000,2022.0,6,12
08504000,2022.0,7,11
08504000,2022.0,8,12
08504000,2022.0,9,19
08504000,2022.0,10,15
08504000,2022.0,11,10
08504000,2022.0,12,16
08504000,2023.0,1,10
08504000,2023.0,2,6
08504000,2023.0,3,23
08504000,2023.0,4,2
08505000,2022.0,1,6
08505000,2022.0,2,3
08505000,2022.0,5,1
08505000,2022.0,6,2
08505000,2022.0,7,1
08505000,2022.0,10,1
08505000,2022.0,11,1
08505000,2022.0,12,1
08506000,2022.0,1,1
08506000,2022.0,7,1
08506000,2022.0,9,1
08506000,2022.0,10,2
08506000,2022.0,11,1
08506000,2023.0,2,1
08508000,2022.0,9,3
08508000,2022.0,10,1
08508000,2022.0,12,1
08512000,2022.0,1,3
08512000,2022.0,2,1
08512000,2022.0,3,5
08512000,2022.0,4,2
08512000,2022.0,5,1
08512000,2022.0,6,3
08512000,2022.0,7,4
08512000,2022.0,8,1
08512000,2022.0,9,1
08512000,2022.0,10,5
08512000,2022.0,12,1
08512000,2023.0,1,2
08512000,2023.0,3,7
08512000,2023.0,4,2
08514000,2023.0,3,1
08520000,2022.0,1,81
08520000,2022.0,2,15
08520000,2022.0,3,12
08520000,2022.0,4,13
08520000,2022.0,5,14
08520000,2022.0,6,16
08520000,2022.0,7,14
08520000,2022.0,8,26
08520000,2022.0,9,12
08520000,2022.0,10,13
08520000,2022.0,11,14
08520000,2022.0,12,11
08520000,2023.0,1,10
08520000,2023.0,2,5
08520000,2023.0,3,22
08520000,2023.0,4,6
08521000,2022.0,1,22
08521000,2022.0,2,10
08521000,2022.0,3,5
08521000,2022.0,4,5
08521000,2022.0,5,8
08521000,2022.0,6,9
08521000,2022.0,7,4
08521000,2022.0,8,6
08521000,2022.0,9,7
08521000,2022.0,10,5
08521000,2022.0,11,3
08521000,2022.0,12,14
08521000,2023.0,1,14
08521000,2023.0,2,10
08521000,2023.0,3,9
08521000,2023.0,4,1
08532000,2022.0,1,25
08532000,2022.0,2,6
08532000,2022.0,3,5
08532000,2022.0,4,4
08532000,2022.0,5,6
08532000,2022.0,6,11
08532000,2022.0,7,5
08532000,2022.0,8,11
08532000,2022.0,9,8
08532000,2022.0,10,3
08532000,2022.0,11,6
08532000,2022.0,12,10
08532000,2023.0,1,11
08532000,2023.0,2,4
08532000,2023.0,3,4
08532000,2023.0,4,3
08534000,2022.0,1,21
08534000,2022.0,2,1
08534000,2022.0,3,1
08534000,2022.0,4,2
08534000,2022.0,5,3
08534000,2022.0,6,1
08534000,2022.0,7,1
08534000,2022.0,8,2
08534000,2022.0,9,1
08534000,2022.0,10,2
08534000,2022.0,11,2
08534000,2022.0,12,1
08534000,2023.0,1,1
08536000,2022.0,1,2
08536000,2022.0,3,1
08536000,2022.0,4,2
08536000,2022.0,5,3
08536000,2022.0,8,1
08536000,2022.0,9,2
08536000,2022.0,10,2
08536000,2022.0,11,3
08536000,2022.0,12,1
08536000,2023.0,1,1
08536000,2023.0,2,1
08536000,2023.0,3,2
09000000,2022.0,1,114
09000000,2022.0,2,85
09000000,2022.0,3,88
09000000,2022.0,4,83
09000000,2022.0,5,92
09000000,2022.0,6,105
09000000,2022.0,7,94
09000000,2022.0,8,93
09000000,2022.0,9,93
09000000,2022.0,10,94
09000000,2022.0,11,103
09000000,2022.0,12,67
09000000,2023.0,1,73
09000000,2023.0,2,73
09000000,2023.0,3,104
09000000,2023.0,4,59
09001000,2022.0,1,2
09001000,2022.0,2,4
09001000,2022.0,3,4
09001000,2022.0,4,2
09001000,2022.0,5,2
09001000,2022.0,6,3
09001000,2022.0,7,9
09001000,2022.0,8,4
09001000,2022.0,9,1
09001000,2022.0,10,4
09001000,2022.0,11,6
09001000,2022.0,12,3
09001000,2023.0,1,5
09001000,2023.0,2,2
09001000,2023.0,3,4
09003000,2022.0,3,1
09003000,2022.0,5,2
09003000,2022.0,7,2
09003000,2022.0,9,1
09003000,2023.0,3,1
09005000,2022.0,2,2
09005000,2022.0,3,1
09005000,2022.0,4,2
09005000,2022.0,5,1
09005000,2022.0,6,1
09005000,2022.0,7,1
09005000,2022.0,8,1
09005000,2023.0,2,1
09005000,2023.0,3,2
09007000,2022.0,3,1
09007000,2022.0,5,1
09007000,2022.0,8,2
09007000,2022.0,10,1
09007000,2023.0,3,1
09009000,2022.0,4,1
09009000,2022.0,5,1
09009000,2022.0,8,1
09009000,2022.0,10,1
09011000,2022.0,1,7
09011000,2022.0,2,9
09011000,2022.0,3,11
09011000,2022.0,4,15
09011000,2022.0,5,13
09011000,2022.0,6,6
09011000,2022.0,7,13
09011000,2022.0,8,11
09011000,2022.0,9,18
09011000,2022.0,10,19
09011000,2022.0,11,4
09011000,2022.0,12,12
09011000,2023.0,1,8
09011000,2023.0,2,16
09011000,2023.0,3,9
09011000,2023.0,4,2
09013000,2022.0,2,3
09013000,2022.0,3,4
09013000,2022.0,4,3
09013000,2022.0,5,3
09013000,2022.0,6,5
09013000,2022.0,7,1
09013000,2022.0,8,3
09013000,2022.0,9,6
09013000,2022.0,11,2
09013000,2022.0,12,2
09013000,2023.0,1,2
09013000,2023.0,2,1
09013000,2023.0,3,3
09013000,2023.0,4,3
09015000,2022.0,1,5
09015000,2022.0,2,5
09015000,2022.0,3,4
09015000,2022.0,4,3
09015000,2022.0,5,7
09015000,2022.0,6,11
09015000,2022.0,7,6
09015000,2022.0,8,5
09015000,2022.0,9,2
09015000,2022.0,10,5
09015000,2022.0,11,1
09015000,2022.0,12,3
09015000,2023.0,1,9
09015000,2023.0,2,1
09015000,2023.0,3,8
09015000,2023.0,4,6
09017000,2022.0,1,19
09017000,2022.0,2,27
09017000,2022.0,3,14
09017000,2022.0,4,19
09017000,2022.0,5,8
09017000,2022.0,6,16
09017000,2022.0,7,11
09017000,2022.0,8,16
09017000,2022.0,9,22
09017000,2022.0,10,22
09017000,2022.0,11,9
09017000,2022.0,12,10
09017000,2023.0,1,8
09017000,2023.0,2,7
09017000,2023.0,3,15
09017000,2023.0,4,6
09019000,2022.0,1,2
09019000,2022.0,3,2
09019000,2022.0,4,3
09019000,2022.0,6,1
09019000,2022.0,7,3
09019000,2022.0,8,4
09019000,2022.0,11,3
09019000,2023.0,1,1
09019000,2023.0,2,1
09019000,2023.0,3,2
09020000,2022.0,1,14
09020000,2022.0,2,7
09020000,2022.0,3,10
09020000,2022.0,4,14
09020000,2022.0,5,11
09020000,2022.0,6,10
09020000,2022.0,7,9
09020000,2022.0,8,4
09020000,2022.0,9,5
09020000,2022.0,10,9
09020000,2022.0,11,7
09020000,2022.0,12,4
09020000,2023.0,1,8
09020000,2023.0,2,7
09020000,2023.0,3,9
09020000,2023.0,4,3
09030000,2022.0,6,1
09030000,2022.0,8,2
09030000,2023.0,1,1
09033000,2022.0,3,1
09033000,2022.0,6,1
09033000,2022.0,10,1
09033000,2023.0,2,1
09037000,2022.0,5,1
09037000,2022.0,11,1
09037000,2023.0,1,1
09037000,2023.0,2,1
09039000,2022.0,7,1
09039000,2022.0,9,1
09040000,2022.0,1,3
09040000,2022.0,2,2
09040000,2022.0,3,4
09040000,2022.0,4,1
09040000,2022.0,5,1
09040000,2022.0,6,3
09040000,2022.0,7,4
09040000,2022.0,8,1
09040000,2022.0,9,3
09040000,2022.0,10,3
09040000,2022.0,11,5
09040000,2022.0,12,1
09040000,2023.0,1,6
09040000,2023.0,2,4
09040000,2023.0,3,2
09040000,2023.0,4,5
09041000,2022.0,1,4
09041000,2022.0,3,2
09041000,2022.0,6,1
09041000,2023.0,1,1
09050000,2022.0,1,16
09050000,2022.0,2,20
09050000,2022.0,3,22
09050000,2022.0,4,31
09050000,2022.0,5,31
09050000,2022.0,6,32
09050000,2022.0,7,34
09050000,2022.0,8,40
09050000,2022.0,9,47
09050000,2022.0,10,30
09050000,2022.0,11,8
09050000,2022.0,12,13
09050000,2023.0,1,16
09050000,2023.0,2,16
09050000,2023.0,3,17
09050000,2023.0,4,15
09053000,2022.0,6,1
09053000,2022.0,11,1
09100000,2022.0,1,44
09100000,2022.0,2,37
09100000,2022.0,3,43
09100000,2022.0,4,27
09100000,2022.0,5,43
09100000,2022.0,6,48
09100000,2022.0,7,42
09100000,2022.0,8,55
09100000,2022.0,9,34
09100000,2022.0,10,40
09100000,2022.0,11,44
09100000,2022.0,12,47
09100000,2023.0,1,44
09100000,2023.0,2,36
09100000,2023.0,3,42
09100000,2023.0,4,30
09101000,2022.0,3,1
09101000,2022.0,11,1
09101000,2023.0,3,1
09103000,2022.0,1,67
09103000,2022.0,2,28
09103000,2022.0,3,26
09103000,2022.0,4,22
09103000,2022.0,5,16
09103000,2022.0,6,32
09103000,2022.0,7,26
09103000,2022.0,8,37
09103000,2022.0,9,38
09103000,2022.0,10,33
09103000,2022.0,11,27
09103000,2022.0,12,45
09103000,2023.0,1,56
09103000,2023.0,2,53
09103000,2023.0,3,42
09103000,2023.0,4,13
09105000,2022.0,1,2
09105000,2022.0,2,1
09105000,2022.0,3,1
09105000,2022.0,4,1
09105000,2022.0,5,2
09105000,2022.0,7,1
09105000,2022.0,8,1
09105000,2022.0,10,2
09105000,2022.0,11,2
09105000,2022.0,12,2
09105000,2023.0,1,2
09105000,2023.0,2,1
09105000,2023.0,3,1
09105000,2023.0,4,1
09107000,2022.0,1,2
09107000,2022.0,4,1
09107000,2022.0,6,4
09107000,2022.0,7,2
09107000,2022.0,9,1
09107000,2022.0,10,1
09107000,2022.0,11,1
09107000,2022.0,12,2
09107000,2023.0,4,2
09111000,2022.0,3,1
09111000,2022.0,4,1
09111000,2023.0,2,1
09111000,2023.0,4,1
09120000,2022.0,1,83
09120000,2022.0,2,66
09120000,2022.0,3,81
09120000,2022.0,4,75
09120000,2022.0,5,75
09120000,2022.0,6,74
09120000,2022.0,7,110
09120000,2022.0,8,133
09120000,2022.0,9,96
09120000,2022.0,10,89
09120000,2022.0,11,75
09120000,2022.0,12,93
09120000,2023.0,1,104
09120000,2023.0,2,106
09120000,2023.0,3,71
09120000,2023.0,4,38
09121000,2022.0,2,1
09121000,2022.0,3,2
09121000,2022.0,4,5
09121000,2022.0,5,1
09121000,2022.0,6,1
09121000,2022.0,7,1
09121000,2022.0,8,1
09121000,2022.0,9,2
09121000,2022.0,10,1
09121000,2022.0,12,1
09121000,2023.0,1,2
09121000,2023.0,4,1
09200000,2022.0,1,14
09200000,2022.0,2,4
09200000,2022.0,3,6
09200000,2022.0,4,12
09200000,2022.0,5,8
09200000,2022.0,6,19
09200000,2022.0,7,17
09200000,2022.0,8,11
09200000,2022.0,9,6
09200000,2022.0,10,7
09200000,2022.0,11,7
09200000,2022.0,12,6
09200000,2023.0,1,4
09200000,2023.0,2,7
09200000,2023.0,3,6
09200000,2023.0,4,4
09201000,2022.0,3,1
09201000,2022.0,4,1
09201000,2022.0,6,3
09201000,2022.0,7,1
09201000,2022.0,8,1
09201000,2022.0,9,1
09201000,2022.0,10,1
09201000,2022.0,11,1
09201000,2023.0,1,1
09201000,2023.0,2,1
09201000,2023.0,3,1
09203000,2022.0,2,3
09203000,2022.0,3,1
09203000,2022.0,4,3
09203000,2022.0,5,2
09203000,2022.0,6,4
09203000,2022.0,7,3
09203000,2022.0,8,2
09203000,2022.0,10,1
09203000,2022.0,11,3
09203000,2023.0,1,4
09203000,2023.0,2,2
09203000,2023.0,3,1
09203000,2023.0,4,3
09207000,2022.0,2,1
09207000,2022.0,5,1
09207000,2022.0,6,2
09207000,2022.0,10,1
09207000,2022.0,11,1
09207000,2023.0,2,2
09210000,2022.0,1,1
09210000,2022.0,3,1
09210000,2022.0,4,1
09210000,2022.0,5,1
09210000,2022.0,6,1
09210000,2022.0,7,1
09211000,2022.0,2,1
09211000,2022.0,3,2
09211000,2022.0,6,1
09211000,2022.0,7,1
09211000,2022.0,8,1
09211000,2022.0,10,2
09211000,2022.0,11,3
09213000,2022.0,2,1
09217000,2022.0,4,1
09217000,2022.0,6,1
09217000,2022.0,7,2
09217000,2022.0,9,2
09217000,2022.0,11,2
09217000,2023.0,1,1
09217000,2023.0,2,1
09220000,2022.0,6,2
09220000,2022.0,9,1
09220000,2022.0,10,1
09220000,2022.0,11,1
09220000,2023.0,1,1
09220000,2023.0,2,2
09220000,2023.0,3,1
09223000,2022.0,2,2
09223000,2022.0,3,4
09223000,2022.0,5,1
09223000,2022.0,6,1
09223000,2022.0,7,2
09223000,2022.0,10,1
09223000,2022.0,11,1
09223000,2022.0,12,2
09223000,2023.0,2,1
09223000,2023.0,3,2
09225000,2022.0,4,1
09225000,2022.0,5,2
09225000,2022.0,6,1
09225000,2022.0,7,1
09225000,2022.0,9,1
09225000,2022.0,11,1
09227000,2022.0,11,1
09300000,2022.0,2,1
09300000,2022.0,5,1
